run_id,utc_timestamp,condition,persona,model_alias,model_name,stop_reason,tokens_input,tokens_output,elapsed_seconds,temperature,top_p,seed,reasoning_effort,max_tokens,endpoint,deployment,api_version,biography_sha256,n_vignettes_rendered,prompt_system_sha256,prompt_user_sha256,response_sha256,scoreable_tctm
dominika-gpt55-20260511T192318,2026-05-11T19:23:18Z,persona,dominika,gpt55,gpt-5.5-2026-04-24,stop,18474,2371,31.69,,,,,,,,,,22,91349421384978fb45cd517021bab3102d7cda0c5c50698f1f5b5aef7dc4ec6c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,ef6d31a3337c624c6301fe6a6ff427975dcf2905b47a314659b264daa5c213c1,True
dominika-gpt55-20260511T193927,2026-05-11T19:39:27Z,persona,dominika,gpt55,gpt-5.5-2026-04-24,stop,18474,2477,26.48,,,,,,,,,,22,91349421384978fb45cd517021bab3102d7cda0c5c50698f1f5b5aef7dc4ec6c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,3960854cc0f734752ba9104401c51c161e38aafb37b8dc8de6a31c5d26976b26,True
dominika-gpt55-20260531T131805,2026-05-31T13:18:05Z,persona,dominika,gpt55,gpt-5.5-2026-04-24,stop,18791,2391,30.93,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.5,2024-10-21,a9f0020eb63efeae949a4e9edfa470d366727fa16f045b014774494dc7ddef9e,22,91349421384978fb45cd517021bab3102d7cda0c5c50698f1f5b5aef7dc4ec6c,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,2c659e0bb653bda729dedc352c825016923992412f8135589caa90c7d5936275,True
dominika-gpt55-20260531T141837,2026-05-31T14:18:37Z,persona,dominika,gpt55,gpt-5.5-2026-04-24,stop,18791,2370,30.44,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.5,2024-10-21,a9f0020eb63efeae949a4e9edfa470d366727fa16f045b014774494dc7ddef9e,22,91349421384978fb45cd517021bab3102d7cda0c5c50698f1f5b5aef7dc4ec6c,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,5ac5dd3f8edb922d11c90c3bc26a64f88b4623d9ce754c4bc83cd841e1e28a9b,True
dominika-gpt55full57-20260511T203839,2026-05-11T20:38:39Z,persona,dominika,gpt55full57,gpt-5.5-2026-04-24,stop,32898,2159,25.77,,,,,,,,,,57,91349421384978fb45cd517021bab3102d7cda0c5c50698f1f5b5aef7dc4ec6c,9bbbbc99761746587f5ab41eba15eafd2feb4874de20f9d1e6fa036262f3d792,f80f07c06ee1bab6b26745c0a5ffea24638bcfc64700d6e142e85f56fef6b470,True
dominika-gpt55full57-20260611T005810,2026-06-11T00:58:10Z,persona,dominika,gpt55full57,gpt-5.5-2026-04-24,stop,33323,2689,39.73,,,,,,,,,,57,91349421384978fb45cd517021bab3102d7cda0c5c50698f1f5b5aef7dc4ec6c,83f4aa2a57c095cb0a09d93fbbca3abd3fb323857db8377c8ec102b7703f25d2,d1d669ed51bf9d57fa5c20c371f62de6440493ba26164fd72b4be28cf6f3a1fd,True
dominika-grok4-20260416T010813,2026-04-16T01:08:13Z,persona,dominika,grok4,grok-4.20-beta-0309-reasoning,stop,16427,1285,29.64,,,,,,,,,,22,91349421384978fb45cd517021bab3102d7cda0c5c50698f1f5b5aef7dc4ec6c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,541afa897b267532c6d6a26b665f3404a6b7c08666375c10dc21e44786b72063,True
dominika-grok4-20260416T012025,2026-04-16T01:20:25Z,persona,dominika,grok4,grok-4.20-beta-0309-reasoning,stop,16427,1178,19.47,,,,,,,,,,22,91349421384978fb45cd517021bab3102d7cda0c5c50698f1f5b5aef7dc4ec6c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,a6bce96de377b50960c2229f590753283eb1ad3911b320869d067dcf86d50c24,True
dominika-grok4-20260531T133219,2026-05-31T13:32:19Z,persona,dominika,grok4,grok-4.20-beta-0309-reasoning,stop,16724,1264,25.55,,,,,,,,,,22,91349421384978fb45cd517021bab3102d7cda0c5c50698f1f5b5aef7dc4ec6c,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,8b1a2766a584937f0d3f0cf7e693c016cd2bf5f63228c89e75852eb428713540,True
dominika-grok4-20260531T143259,2026-05-31T14:32:59Z,persona,dominika,grok4,grok-4.20-beta-0309-reasoning,stop,16724,1280,31.04,,,,,,,,,,22,91349421384978fb45cd517021bab3102d7cda0c5c50698f1f5b5aef7dc4ec6c,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,a0027c975284a5c14f2d91d3ea2ec8b243b2291c0229427b3c1139358acba050,True
dominika-opus-20260412T174659,2026-04-12T17:46:59Z,persona,dominika,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,22122,1618,20.66,,,,,,,,,,22,91349421384978fb45cd517021bab3102d7cda0c5c50698f1f5b5aef7dc4ec6c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,c8a933ccdb4d488951d72874a7b060ac40e0be263dec28cff8e37a6a7a2c08a9,True
dominika-opus-20260415T233304,2026-04-15T23:33:04Z,persona,dominika,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,22122,1587,21.32,,,,,,,,,,22,91349421384978fb45cd517021bab3102d7cda0c5c50698f1f5b5aef7dc4ec6c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,e7ceb49c6b6a2ee8863f420d0fdaef8039d7568399b0fe6c3a0548769749ae99,True
dominika-opus-20260610T231315,2026-06-10T23:13:15Z,persona,dominika,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,22498,1500,17.3,,,,,,,,,,22,91349421384978fb45cd517021bab3102d7cda0c5c50698f1f5b5aef7dc4ec6c,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,c00a775abd9e834b531ff8670203504ac938a1794d7beda90040756c98900a68,True
dominika-opus-20260610T234523,2026-06-10T23:45:23Z,persona,dominika,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,22498,1510,17.29,,,,,,,,,,22,91349421384978fb45cd517021bab3102d7cda0c5c50698f1f5b5aef7dc4ec6c,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,6bf2ddc4745cf206a825bd222b5985187d68855f220e6414cc9f23a8899d2f01,True
dominika-sonnet-20260412T015001,2026-04-12T01:50:01Z,persona,dominika,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,22122,1657,20.54,,,,,,,,,,22,91349421384978fb45cd517021bab3102d7cda0c5c50698f1f5b5aef7dc4ec6c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,d77ffbf086a88351b53a1cf58173bd20e0171312a09bc4dc09c18fa7ac136ef3,True
dominika-sonnet-20260412T043013,2026-04-12T04:30:13Z,persona,dominika,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,39190,2081,20.75,,,,,,,,,,57,91349421384978fb45cd517021bab3102d7cda0c5c50698f1f5b5aef7dc4ec6c,9bbbbc99761746587f5ab41eba15eafd2feb4874de20f9d1e6fa036262f3d792,ee8b85331cbc8aa0dc3286fd16383bd4f04bde76589f6534b5884d5ddf5b513f,True
dominika-sonnet-20260415T233257,2026-04-15T23:32:57Z,persona,dominika,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,22122,1681,22.44,,,,,,,,,,22,91349421384978fb45cd517021bab3102d7cda0c5c50698f1f5b5aef7dc4ec6c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,4e31bb65c73e7ef22b96148f2e1de1c521d9613bd3831b49668b82039ffe05a5,True
dominika-sonnet-20260610T225155,2026-06-10T22:51:55Z,persona,dominika,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,22498,1591,18.94,,,,,,,,,,22,91349421384978fb45cd517021bab3102d7cda0c5c50698f1f5b5aef7dc4ec6c,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,8a1f3befd538883ce80e7c1bc19f7d3fa9c75abf32389c4f71f3ac1e0c244522,True
dominika-sonnet-20260610T232307,2026-06-10T23:23:07Z,persona,dominika,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,22498,1744,22.51,,,,,,,,,,22,91349421384978fb45cd517021bab3102d7cda0c5c50698f1f5b5aef7dc4ec6c,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,c22064ce56c7bf0ed893f0524436d8dc369d769fb61544651ea7a4142b9f159f,True
dominika-sonnet-20260611T004522,2026-06-11T00:45:22Z,persona,dominika,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,39706,2111,22.05,,,,,,,,,,57,91349421384978fb45cd517021bab3102d7cda0c5c50698f1f5b5aef7dc4ec6c,83f4aa2a57c095cb0a09d93fbbca3abd3fb323857db8377c8ec102b7703f25d2,530b3c90bc877e8236b9ebf9a836cc5ae7aed6285b04c8cace56bc2fcb538b22,True
ewa-gemini3f-20260416T031020,2026-04-16T03:10:20Z,persona,ewa,gemini3f,gemini-3-flash-preview,stop,17947,1371,13.07,,,,,,,,,,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,2a570a1fdaac4542805b81b33a204152f46231fb121a56559e42364510e7944f,True
ewa-gemini3f-20260416T031603,2026-04-16T03:16:03Z,persona,ewa,gemini3f,gemini-3-flash-preview,stop,17947,1381,14.0,,,,,,,,,,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,45b95334b48713022bb6481b9d12b49392940d62812f7294d58bb53898967b8e,True
ewa-gemini3f-20260610T230304,2026-06-10T23:03:04Z,persona,ewa,gemini3f,gemini-3-flash-preview,stop,18275,1346,23.04,,,,,,,,,db822ac558a014f606b4b3977f7035e8331b8bc5a28d2a25ae79284e54fd271f,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,da13481009b0b240c625102e68b733f1f1bd9ee3698dbbe33af1ae8c92429f6c,True
ewa-gemini3f-20260610T233502,2026-06-10T23:35:02Z,persona,ewa,gemini3f,gemini-3-flash-preview,stop,18275,1313,21.6,,,,,,,,,db822ac558a014f606b4b3977f7035e8331b8bc5a28d2a25ae79284e54fd271f,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,da1370cb59bda27498fd7e8dbee5490f058dcebcf465ab88eb58cb9a95e44e89,True
ewa-gpt54f-20260528T054829,2026-05-28T05:48:29Z,persona,ewa,gpt54f,gpt-5.4,stop,18403,825,9.75,,,,,,,,,,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,1cecfed1521ed735900fd3b9466b541be4731d5ccd857fcbc636d48937ab1673,True
ewa-gpt54f-20260528T055628,2026-05-28T05:56:28Z,persona,ewa,gpt54f,gpt-5.4,stop,18403,1360,15.79,,,,,,,,,,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,c91ca7632289783948fae7fe7ef64daac7df74028a6ea8eedd56288a5fed569a,True
ewa-gpt54f-20260531T134806,2026-05-31T13:48:06Z,persona,ewa,gpt54f,gpt-5.4,stop,18720,3043,33.0,,,,,,,,,,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,d8cdf681d4f6a9450d16a873f6ada3f3d82c9651b2a4cf7366c235cc0eff8c55,True
ewa-gpt54f-20260531T145015,2026-05-31T14:50:15Z,persona,ewa,gpt54f,gpt-5.4,stop,18720,3443,37.12,,,,,,,,,,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,60f82c8c29193c9ff57efe8b73182a479d95bdf63ffcd8ba2d07b1b50d2ca3c5,True
ewa-gpt54mini-20260416T002859,2026-04-16T00:28:59Z,persona,ewa,gpt54mini,gpt-5.4-mini-2026-03-17,stop,18403,800,6.07,,,,,,,,,,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,2d56dc550d612cee5b6e9224515debc9b946c8238b5d24ea69bb100b196cc8b9,True
ewa-gpt54mini-20260416T010639,2026-04-16T01:06:39Z,persona,ewa,gpt54mini,gpt-5.4-mini-2026-03-17,stop,18403,802,4.37,,,,,,,,,,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,3c985ad33b447a62234b11c30ee5a7c1e3ef9d16972a2e462fab18427f8a7757,True
ewa-gpt54mini-20260531T130545,2026-05-31T13:05:45Z,persona,ewa,gpt54mini,gpt-5.4-mini-2026-03-17,stop,18720,4412,22.85,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.4-mini,2024-10-21,db822ac558a014f606b4b3977f7035e8331b8bc5a28d2a25ae79284e54fd271f,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,55cb86afe0ffd4779c587341ba5d2503d247c3ca70670780ee4a3dca9c67422e,True
ewa-gpt54mini-20260531T140701,2026-05-31T14:07:01Z,persona,ewa,gpt54mini,gpt-5.4-mini-2026-03-17,stop,18720,5223,24.9,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.4-mini,2024-10-21,db822ac558a014f606b4b3977f7035e8331b8bc5a28d2a25ae79284e54fd271f,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,e57c6f5fc31aa2a2020e5297a6fc2c548837062dc997a78a88571359253a4093,True
ewa-gpt55-20260511T191854,2026-05-11T19:18:54Z,persona,ewa,gpt55,gpt-5.5-2026-04-24,stop,18403,2100,25.36,,,,,,,,,,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,7c050962c1b0c2689598738bd5dc20c5e3188ab6e45a5367e049cd70c65a87fb,True
ewa-gpt55-20260511T193529,2026-05-11T19:35:29Z,persona,ewa,gpt55,gpt-5.5-2026-04-24,stop,18403,1910,23.0,,,,,,,,,,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,ee7a7e10bd98b463a5c8347e0d85a72d59e38b757acb4151aa9da89954f1532a,True
ewa-gpt55-20260531T131838,2026-05-31T13:18:38Z,persona,ewa,gpt55,gpt-5.5-2026-04-24,stop,18720,2073,25.48,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.5,2024-10-21,db822ac558a014f606b4b3977f7035e8331b8bc5a28d2a25ae79284e54fd271f,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,998052d9d941eb7cf4b5563475b3ab92f6b4c7f2714c081ec0cd6a76eaf0da6d,True
ewa-gpt55-20260531T141910,2026-05-31T14:19:10Z,persona,ewa,gpt55,gpt-5.5-2026-04-24,stop,18720,2119,24.29,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.5,2024-10-21,db822ac558a014f606b4b3977f7035e8331b8bc5a28d2a25ae79284e54fd271f,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,82739f81123226aa02b5f2a84de450216536d700c08b1fe2fe63c1674ab8af8e,True
ewa-gpt55full57-20260511T203353,2026-05-11T20:33:53Z,persona,ewa,gpt55full57,gpt-5.5-2026-04-24,stop,32827,2725,31.95,,,,,,,,,,57,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,9bbbbc99761746587f5ab41eba15eafd2feb4874de20f9d1e6fa036262f3d792,92498a28347dd7a2bc7d7f26511c0ee02a1da6edfa52498ae645db5504531726,True
ewa-gpt55full57-20260611T005851,2026-06-11T00:58:51Z,persona,ewa,gpt55full57,gpt-5.5-2026-04-24,stop,33252,2606,30.65,,,,,,,,,,57,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,83f4aa2a57c095cb0a09d93fbbca3abd3fb323857db8377c8ec102b7703f25d2,36f86fa8f8bb9b9243369735bbfe4ece2635fa6850a3f7ae36a92883adbb1589,True
ewa-grok4-20260416T010425,2026-04-16T01:04:25Z,persona,ewa,grok4,grok-4.20-beta-0309-reasoning,stop,16297,1188,27.4,,,,,,,,,,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,425309ed623642e01b6b091e9cd9255d1d57492b628e655866af6ea6f44351d4,True
ewa-grok4-20260416T011708,2026-04-16T01:17:08Z,persona,ewa,grok4,grok-4.20-beta-0309-reasoning,stop,16297,1271,28.5,,,,,,,,,,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,61e6a7c3522d98f23b65249360d734a864487bccd99ebf7cf3bf9dd30fb197d6,True
ewa-grok4-20260531T133247,2026-05-31T13:32:47Z,persona,ewa,grok4,grok-4.20-beta-0309-reasoning,stop,16594,1288,26.24,,,,,,,,,,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,505e7c3aeec56971bb9338bdd38699ad0355380798447f30df871a9688fd94d4,True
ewa-grok4-20260531T143332,2026-05-31T14:33:32Z,persona,ewa,grok4,grok-4.20-beta-0309-reasoning,stop,16594,1287,31.98,,,,,,,,,,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,81c2256d6025b24938093489c94f5e8fc43b8ac2bfc52627c201c2c74797381d,True
ewa-opus-20260412T174433,2026-04-12T17:44:33Z,persona,ewa,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,21936,1553,18.55,,,,,,,,,,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,303f94219efcf6c8a4d31b1bef2f987473d9da7f0bca37d5fe7624c25b0e530a,True
ewa-opus-20260415T233019,2026-04-15T23:30:19Z,persona,ewa,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,21936,1607,21.34,,,,,,,,,,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,06567b9a1861b66bb6ecf4aeb621058bae39475b43959339f702ce39d000422d,True
ewa-opus-20260610T231334,2026-06-10T23:13:34Z,persona,ewa,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,22312,1478,16.59,,,,,,,,,,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,bb3e5f4138da909b22343bb41796425623a8901bd8240e546e82c6d2f5a3d248,True
ewa-opus-20260610T234542,2026-06-10T23:45:42Z,persona,ewa,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,22312,1576,19.67,,,,,,,,,,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,9f771bede57b2c62c09b451405a7a78e8d6944bbc40974ecfb89a5f328d1e547,True
ewa-sonnet-20260412T011544,2026-04-12T01:15:44Z,persona,ewa,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,21623,1680,21.4,,,,,,,,,,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,e5f3346f6c93239165d2547d42c72c114adceee9d55fc7b2b806485c2acf6592,5c6f07b856c2f8eaa017d0d6496f970a47348ba239b216343fe7e0616f083247,True
ewa-sonnet-20260412T042722,2026-04-12T04:27:22Z,persona,ewa,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,39004,2188,23.82,,,,,,,,,,57,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,9bbbbc99761746587f5ab41eba15eafd2feb4874de20f9d1e6fa036262f3d792,7add36305dc650f4300edeb082cbce6dff519801d8270116d4ae082969c47be6,True
ewa-sonnet-20260415T232957,2026-04-15T23:29:57Z,persona,ewa,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,21936,1734,24.11,,,,,,,,,,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,f8952dc6be7bd224bf31f489a4f6bb7ac8f6050646da65d43a86183873baa1fa,True
ewa-sonnet-20260610T225216,2026-06-10T22:52:16Z,persona,ewa,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,22312,1771,23.76,,,,,,,,,,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,9fca53609f723d4ec561c14a1155133457b7c17ef54bc0baa72a0b02a22b0f37,True
ewa-sonnet-20260610T232331,2026-06-10T23:23:31Z,persona,ewa,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,22312,1746,22.64,,,,,,,,,,22,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,057d7d3ff3248852ab2d4a1790d1a89f754399bfd2c3658fae3c18c1f7aad9ec,True
ewa-sonnet-20260611T004546,2026-06-11T00:45:46Z,persona,ewa,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,39520,2094,21.59,,,,,,,,,,57,44d82d2363061163c24ee21153c9392c8382b2abfcb49d5c90b7317545cf6aff,83f4aa2a57c095cb0a09d93fbbca3abd3fb323857db8377c8ec102b7703f25d2,f5858bbe3989b55bb60c07258a4dda8677404056daf1e1d520bc5db05335b2f3,True
filip-gemini3f-20260416T024055,2026-04-16T02:40:55Z,persona,filip,gemini3f,gemini-3-flash-preview,stop,16908,1374,28.77,,,,,,,,,,22,0e94e79f1d60bed4289712014c80663adb9fba04d34e7b8f04a81bfd503a2ac0,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,f006252f597392497b75598159edea6add9bc47faab3d1c2691d0c953bddff49,True
filip-gemini3f-20260416T032308,2026-04-16T03:23:08Z,persona,filip,gemini3f,gemini-3-flash-preview,stop,16908,1427,20.81,,,,,,,,,,22,0e94e79f1d60bed4289712014c80663adb9fba04d34e7b8f04a81bfd503a2ac0,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,f3315479a62340a4104c6627af586ced73a7d78c2422bfe385501a677f86d73f,True
filip-gemini3f-20260610T230329,2026-06-10T23:03:29Z,persona,filip,gemini3f,gemini-3-flash-preview,stop,17236,1324,19.14,,,,,,,,,835c500ae9b132e6f9cc56aac1f1ac1cb93990983355e9d6e4e0cf6c4143f708,22,0e94e79f1d60bed4289712014c80663adb9fba04d34e7b8f04a81bfd503a2ac0,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,95a6e7d774af96a2164e465252b95dbb50531956bd16671ba0ca0f17558c4190,True
filip-gemini3f-20260610T233526,2026-06-10T23:35:26Z,persona,filip,gemini3f,gemini-3-flash-preview,stop,17236,1337,17.76,,,,,,,,,835c500ae9b132e6f9cc56aac1f1ac1cb93990983355e9d6e4e0cf6c4143f708,22,0e94e79f1d60bed4289712014c80663adb9fba04d34e7b8f04a81bfd503a2ac0,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,b53a886049e1b2226303e49ecd1d995ea2795343e1ff606b578099ccb532cb7e,True
filip-gpt54f-20260528T054841,2026-05-28T05:48:41Z,persona,filip,gpt54f,gpt-5.4,stop,17312,1388,15.61,,,,,,,,,,22,0e94e79f1d60bed4289712014c80663adb9fba04d34e7b8f04a81bfd503a2ac0,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,0b48dcdaeee497a71e4580a96412e061df43e9f982389672f59a6c197413d66f,True
filip-gpt54f-20260528T055645,2026-05-28T05:56:45Z,persona,filip,gpt54f,gpt-5.4,stop,17312,1396,15.43,,,,,,,,,,22,0e94e79f1d60bed4289712014c80663adb9fba04d34e7b8f04a81bfd503a2ac0,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,e0bd5b4c6982e65d79cf19a8b2831d1c3e321a76d24c74a8b15c18f865c494b5,True
filip-gpt54f-20260531T134841,2026-05-31T13:48:41Z,persona,filip,gpt54f,gpt-5.4,stop,17629,4149,48.78,,,,,,,,,,22,0e94e79f1d60bed4289712014c80663adb9fba04d34e7b8f04a81bfd503a2ac0,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,8b426d324fcd0e948543dc8deb5633bd632451fa43dfc8baa00271458e1635ae,True
filip-gpt54f-20260531T145054,2026-05-31T14:50:54Z,persona,filip,gpt54f,gpt-5.4,stop,17629,3446,38.88,,,,,,,,,,22,0e94e79f1d60bed4289712014c80663adb9fba04d34e7b8f04a81bfd503a2ac0,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,2b71378ab6a5b7d6197d9258c6e595fda14f017db478355bdb2d30fb67febf67,True
filip-gpt54mini-20260416T002846,2026-04-16T00:28:46Z,persona,filip,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17312,777,4.14,,,,,,,,,,22,0e94e79f1d60bed4289712014c80663adb9fba04d34e7b8f04a81bfd503a2ac0,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,9d91868a47baebde5680465fc5b0ddaf80e7e0c0ed30cc0cd3e7be6749acd1be,True
